5584    41572840   6311086   10869834   6311086
5648    42484980   6454261   11073960   6454261
5712    43406755   6598981   11279569   6598981
5776    44338212   6745131   11486768   6745131
5840    45314323   6927534   11730663   6927534
5904    46459987   7088696   12141425   7088696
5968    47613202   7239637   12546272   7239637
6032    48702918   7392411   12879568   7392411
6096    49761834   7546821   13173950   7546821
