5584    83728565   8491553   53509965   8491553
5648    85590643   8682082   54674816   8682082
5712    87540946   8874397   55919884   8874397
5776    89422056   9069285   57087940   9069285
5840    91357060   9300280   58301873   9300280
5904    93471636   9510638   59692585   9510638
5968    95603335   9711204   61087210   9711204
6032    97721955   9913980   62461038   9913980
6096    99780343   10119387   63766604   10119387
