5584    300938841   82323365   273527487   82323365
5648    307893051   84211601   279851039   84211601
5712    314894962   86140424   286212667   86140424
5776    322007719   88071708   292680394   88071708
5840    329167470   90044019   299185434   90044019
5904    336438717   92018313   305797279   92018313
5968    343756267   94034085   312445690   94034085
6032    351186049   96051425   319201698   96051425
6096    358661408   98110673   325993490   98110673
