17168	3.04205	0.325658
17232	3.1997	0.326492
17296	3.40377	0.327965
17360	3.54753	0.33087
17424	3.54635	0.335955
17488	3.50572	0.335378
17552	3.5402	0.340983
17616	3.57119	0.340753
17680	3.68191	0.342907
17744	3.71585	0.346071
17808	3.98242	0.34961
17872	3.90987	0.349979
17936	3.98103	0.354659
18000	4.00038	0.355778
18064	4.13999	0.35972
18128	4.12592	0.360221
18192	4.25959	0.365406
